id,url,word_count,snippet,source,byline,byline_parsed,pub_date,inferred_gender
5a00f67295d0e0246f2144da,https://www.nytimes.com/2017/11/06/opinion/republicans-taxes-cuts.html,868,"We need a tax plan based on a vision that is actually prosocial, not just a reward for donors.",The New York Times,By DAVID BROOKS,david brooks,2017-11-06T23:55:23+0000,male
5a00ef7395d0e0246f2144cb,https://www.nytimes.com/2017/11/06/opinion/mass-shooting-texas-sutherland.html,2047,"The mass killings in Texas and New York help us see what we value in common, but where is our sense of community the rest of the time?",The New York Times,By GAIL COLLINS and BRET STEPHENS,gail collins and bret stephens,2017-11-06T23:25:17+0000,multi
5a00c01795d0e0246f214453,https://www.nytimes.com/2017/11/06/opinion/fallon-resign-weinstein-harassment.html,1331,The old rules of relations between men and women have changed. But we don’t understand how to play by the new ones yet.,The New York Times,By NAOMI ALDERMAN,naomi alderman,2017-11-06T20:03:24+0000,female
5a00bf8395d0e0246f214452,https://www.nytimes.com/2017/11/06/opinion/students-competition-unions-bargaining.html,1171,"Unions aren’t just good for wage workers. Students can use collective bargaining, too.",The New York Times,By MALCOLM HARRIS,malcolm harris,2017-11-06T20:00:51+0000,male
5a00be3795d0e0246f21444d,https://www.nytimes.com/2017/11/06/opinion/cyrus-vance-contributions-weinstein.html,797,The current campaign finance system for district attorneys is eroding public trust and could lead to actual corruption.,The New York Times,By ELIZABETH HOLTZMAN and DAVID YASSKY,elizabeth holtzman and david yassky,2017-11-06T19:55:26+0000,multi
5a003ea895d0e0246f2142f1,https://www.nytimes.com/2017/11/06/opinion/crown-prince-saudi-arabia.html,998,The kingdom’s crown prince seems to think that modernization requires an absolute monarch.,The New York Times,By ELLIOTT ABRAMS,elliott abrams,2017-11-06T10:51:13+0000,male
5a003ea695d0e0246f2142f0,https://www.nytimes.com/2017/11/06/opinion/buddhism-western-philosophy.html,2036,Buddhism long ago generated insights that modern psychology is only now catching up to.,The New York Times,By ROBERT WRIGHT,robert wright,2017-11-06T10:51:11+0000,male
5a0030a995d0e0246f2142c3,https://www.nytimes.com/2017/11/06/opinion/climate-report-global-warming.html,948,"The further we push the climate system, the greater the risks of potentially unforeseen and catastrophic changes.",The New York Times,"By RADLEY HORTON, KATHARINE HAYHOE, ROBERT KOPP and SARAH DOHERTY","radley horton, katharine hayhoe, robert kopp and sarah doherty",2017-11-06T09:51:24+0000,multi
5a0030b795d0e0246f2142c6,https://www.nytimes.com/2017/11/06/opinion/russian-revolution-october.html,1277,The events of October 1917 continue to shake the world today. And yet they almost didn’t take place.,The New York Times,By SIMON SEBAG MONTEFIORE,simon sebag montefiore,2017-11-06T09:51:23+0000,male
5a0030af95d0e0246f2142c4,https://www.nytimes.com/2017/11/06/opinion/jeff-flake-speech-letters-democracy.html,794,The outpouring of letters and calls I have received since announcing my plans to leave office speak to a nation deeply worried about its leadership.,The New York Times,By JEFF FLAKE,jeff flake,2017-11-06T09:51:23+0000,male
59ffc12195d0e0246f214201,https://www.nytimes.com/2017/11/05/opinion/the-new-democratic-party.html,869,The Resistance isn’t part of the mainstream Democratic Party.,The New York Times,By CHARLES M. BLOW,charles m. blow,2017-11-06T01:55:36+0000,male
59ffbbed95d0e0246f2141fc,https://www.nytimes.com/2017/11/05/opinion/sexual-harassment-weinstein-horace-mann.html,809,Every big new revelation has something in common with what happened at my high school. People knew.,The New York Times,By DAVID LEONHARDT,david leonhardt,2017-11-06T01:33:23+0000,male
59ffa4f995d0e0246f2141dd,https://www.nytimes.com/2017/11/05/opinion/with-manafort-it-really-is-about-russia-not-ukraine.html,755,He helped Putin’s man in Ukraine. Did he help Putin in the U.S.?,The New York Times,By EVELYN N. FARKAS,evelyn n. farkas,2017-11-05T23:55:26+0000,female
59ffa4f995d0e0246f2141dc,https://www.nytimes.com/2017/11/05/opinion/marco-rubio-tax-reform.html,808,Working parents deserve a robust expansion of the child tax credit.,The New York Times,By MARCO RUBIO,marco rubio,2017-11-05T23:55:25+0000,male
59ff73bc95d0e0246f214197,https://www.nytimes.com/2017/11/05/opinion/trump-asia-trip.html,39,The president began a lengthy trip through Asia.,The New York Times,By HENG,heng,2017-11-05T20:25:20+0000,na
5a0397ab95d0e0246f214c18,https://www.nytimes.com/2017/11/08/opinion/congress-workers-rights.html,578,The House just passed a bill that will roll back longstanding protections for contract workers to the benefit of big companies.,The New York Times,By CHRISTINE OWENS,christine owens,2017-11-08T23:47:48+0000,female
5a03925c95d0e0246f214c0e,https://www.nytimes.com/2017/11/08/opinion/robert-gates-daca-immigrant-troops.html,772,"While I was secretary of defense, Dreamers played a vital role in the military. They have earned the right to become citizens.",The New York Times,By ROBERT M. GATES,robert m. gates,2017-11-08T23:25:06+0000,male
5a036edb95d0e0246f214b9d,https://www.nytimes.com/2017/11/08/opinion/tiffany-everyday-objects-can.html,618,"The luxury company is selling a ball of yarn for $9,000. Herewith, some other products it might soon unveil.",The New York Times,By BARI WEISS,bari weiss,2017-11-08T20:53:33+0000,na
5a036a9d95d0e0246f214b95,https://www.nytimes.com/2017/11/08/opinion/texas-mass-shooting-prevention.html,890,"“See something, say something” isn’t a rousing battle cry. But it works.",The New York Times,By KATHERINE SCHWEIT,katherine schweit,2017-11-08T20:35:25+0000,female
5a0322ff95d0e0246f214a73,https://www.nytimes.com/2017/11/08/opinion/saudi-arabia.html,1004,"With last weekend’s arrests of princes and business tycoons, the country’s carefully constructed balance may be at risk.",The New York Times,By THOMAS W. LIPPMAN,thomas w. lippman,2017-11-08T15:29:37+0000,male
5a030aeb95d0e0246f214a29,https://www.nytimes.com/2017/11/08/opinion/virginia-election-democrats.html,649,"It wasn’t just in one state. Across the country, the normal rules do apply to him.",The New York Times,By DAVID LEONHARDT,david leonhardt,2017-11-08T13:47:13+0000,male
5a02d3a995d0e0246f214971,https://www.nytimes.com/2017/11/08/opinion/guns-freedom-texas-shooting.html,1019,Nothing can redeem a dozen dead children.,The New York Times,By PATRICK BLANCHFIELD,patrick blanchfield,2017-11-08T09:51:26+0000,male
5a02d3a995d0e0246f214970,https://www.nytimes.com/2017/11/08/opinion/federal-jobs-program-payouts.html,866,Public employment would be a national investment with a high rate of return.,The New York Times,By ROBERT E. RUBIN,robert e. rubin,2017-11-08T09:51:26+0000,male
5a02d3a995d0e0246f21496f,https://www.nytimes.com/2017/11/08/opinion/military-vets-family-children-recovery.html,1453,"Each year, Camp Corral offers children of wounded veterans a trip to sleepaway camp to let go of the stress of growing up too fast.",The New York Times,By DAVID BORNSTEIN,david bornstein,2017-11-08T09:51:26+0000,male
5a02d3a995d0e0246f21496e,https://www.nytimes.com/2017/11/08/opinion/anger-women-weinstein-assault.html,863,"Women are seething, and we are a force.",The New York Times,By LINDY WEST,lindy west,2017-11-08T09:51:26+0000,female
5a027cb595d0e0246f2148b5,https://www.nytimes.com/2017/11/07/opinion/virginia-election-democrats-northam-gillespie.html,1159,"In winning the governor’s race, Democrats served notice of what a liability Donald Trump can be.",The New York Times,By FRANK BRUNI,frank bruni,2017-11-08T03:40:29+0000,male
5a024f1395d0e0246f214862,https://www.nytimes.com/2017/11/07/opinion/trump-north-korea-talk.html,1078,The president’s bluster is obscuring a real opportunity for diplomacy — and a chance to avert a catastrophe.,The New York Times,By SUZANNE DIMAGGIO and JOEL S. WIT,suzanne dimaggio and joel s. wit,2017-11-08T00:25:47+0000,multi
5a024b1c95d0e0246f21485f,https://www.nytimes.com/2017/11/07/opinion/saudi-prince-reform-coup.html,1089,Are we witnessing reform or a coup d’état?,The New York Times,By THOMAS L. FRIEDMAN,thomas l. friedman,2017-11-08T00:08:52+0000,male
5a02482595d0e0246f214858,https://www.nytimes.com/2017/11/07/opinion/joan-didion-writing-documentary.html,808,You glitter the way she does only if there’s gold at the core.,The New York Times,By FRANK BRUNI,frank bruni,2017-11-07T23:55:55+0000,male
5a0214e795d0e0246f2147d6,https://www.nytimes.com/2017/11/07/opinion/shooting-texas-church.html,702,A pastor at a church near Sutherland Springs says violence should never happen in sacred community spaces.,The New York Times,By STEPHEN A. CURRY,stephen a. curry,2017-11-07T20:17:34+0000,male
5a02132095d0e0246f2147d0,https://www.nytimes.com/2017/11/07/opinion/shipping-england-brexit-trade.html,425,"In Felixstowe, England, visiting sailors venture off their ships … but not outside the port.",The New York Times,By ELEANOR MORTIMER,eleanor mortimer,2017-11-07T20:09:57+0000,female
5a0212ad95d0e0246f2147cc,https://www.nytimes.com/2017/11/07/opinion/children-adoption-tax-credit.html,937,Families made by adoption depend on it.,The New York Times,By RUMAAN ALAM,rumaan alam,2017-11-07T20:08:02+0000,na
5a02003395d0e0246f21479c,https://www.nytimes.com/2017/11/07/opinion/trump-china-asia-trip.html,4,Building bridges. Also walls.,The New York Times,By PATRICK CHAPPATTE,patrick chappatte,2017-11-07T18:49:14+0000,male
5a01bb5495d0e0246f2146bc,https://www.nytimes.com/2017/11/07/opinion/virginia-maine-ohio-new-york-election.html,441,"A national barometer, a Medicaid expansion, a drug-price referendum and a constitutional convention.",The New York Times,By DAVID LEONHARDT,david leonhardt,2017-11-07T13:55:23+0000,male
5a01936e95d0e0246f21463e,https://www.nytimes.com/2017/11/07/opinion/thailand-vietnam-war.html,1503,"While the conflict is remembered rightly as a tragedy in both the United States and Vietnam, Thai soldiers are remembered as heroes.",The New York Times,By RICHARD A. RUTH,richard a. ruth,2017-11-07T11:05:04+0000,male
5a01829795d0e0246f2145fb,https://www.nytimes.com/2017/11/07/opinion/paradise-papers-hacking-privacy.html,957,"In the world of offshore finance, confidentiality long ago became a corrosive secrecy.",The New York Times,By JAKE BERNSTEIN,jake bernstein,2017-11-07T09:53:13+0000,male
5a01823295d0e0246f2145f4,https://www.nytimes.com/2017/11/07/opinion/bipartisan-energy-efficiency.html,738,"There is a lot to gain, economically and environmentally, if we use it more efficiently.",The New York Times,By TERRY SOBOLEWSKI and RALPH CAVANAGH,terry sobolewski and ralph cavanagh,2017-11-07T09:51:20+0000,multi
5a01823195d0e0246f2145f3,https://www.nytimes.com/2017/11/07/opinion/sutherland-springs-texas-church-shooting.html,844,"There is nothing particularly Lone Star State-ish about a mass killing these days. Ask New York, or Las Vegas.",The New York Times,By MIMI SWARTZ,mimi swartz,2017-11-07T09:51:20+0000,female
5a01823395d0e0246f2145f6,https://www.nytimes.com/2017/11/07/opinion/private-scholarship-displacement.html,630,College students can lose out on financial aid if they supplement tuition with private donations.,The New York Times,By JUSTIN ONWENU,justin onwenu,2017-11-07T09:51:19+0000,male
5a00fdd295d0e0246f2144f2,https://www.nytimes.com/2017/11/06/opinion/anniversary-trump-clinton-election.html,914,The once-unthinkable is becoming ordinary.,The New York Times,By MICHELLE GOLDBERG,michelle goldberg,2017-11-07T00:26:39+0000,female
5a00fcd695d0e0246f2144ee,https://www.nytimes.com/2017/11/06/opinion/trump-south-korea-alliance.html,1014,It is time for South Koreans to question the myth that the bond is sacrosanct.,The New York Times,By SE-WOONG KOO,se-woong koo,2017-11-07T00:22:33+0000,na
5a00f80995d0e0246f2144dc,https://www.nytimes.com/2017/11/06/opinion/gillespie-republicans-virginia-election.html,866,Trumpism has taken over the G.O.P. because the party was mostly there already.,The New York Times,By PAUL KRUGMAN,paul krugman,2017-11-07T00:02:04+0000,male
5a060dc495d0e0246f2152c2,https://www.nytimes.com/2017/11/10/opinion/sunday/roy-moore-molestation.html,1102,How selectively and hypocritically some Christians deploy the Bible.,The New York Times,By FRANK BRUNI,frank bruni,2017-11-10T20:36:09+0000,male
5a0602f295d0e0246f2152aa,https://www.nytimes.com/2017/11/10/opinion/roy-moore-sexual-assault.html,889,How can some Christians cite the Bible to defend child molestation?,The New York Times,By NICHOLAS KRISTOF,nicholas kristof,2017-11-10T19:49:57+0000,male
5a05f79d95d0e0246f21528e,https://www.nytimes.com/2017/11/10/opinion/sunday/louis-ck-harassment.html,1083,The calculated risks of a life in comedy.,The New York Times,By LAURIE KILMARTIN,laurie kilmartin,2017-11-10T19:01:38+0000,female
5a05cd2895d0e0246f21520c,https://www.nytimes.com/2017/11/10/opinion/ivy-league-offshore-tax-stanford.html,717,Schools like Stanford stash their endowments in offshore accounts while still benefiting from tax breaks.,The New York Times,By CHARLIE EATON,charlie eaton,2017-11-10T16:00:27+0000,male
5a05c96195d0e0246f215202,https://www.nytimes.com/2017/11/10/opinion/paradise-papers.html,2,Abandon ship.,The New York Times,By PATRICK CHAPPATTE,patrick chappatte,2017-11-10T15:44:15+0000,male
5a05b40295d0e0246f2151c4,https://www.nytimes.com/2017/11/10/opinion/roy-moore-republicans.html,807,Roy Moore — and John McCain’s moral clarity,The New York Times,By DAVID LEONHARDT,david leonhardt,2017-11-10T14:13:15+0000,male
5a05834f95d0e0246f215127,https://www.nytimes.com/2017/11/10/opinion/the-vacuity-of-the-vice-president.html,841,"Pence’s best solution to the scourge of mass killings, as he told heartbroken families in Texas, is more prayer.",The New York Times,By TIMOTHY EGAN,timothy egan,2017-11-10T10:45:25+0000,male
5a05834c95d0e0246f215126,https://www.nytimes.com/2017/11/10/opinion/facebook-fake-news-abortion.html,1056,The social media platform has become a hub for rampant misinformation on reproductive rights.,The New York Times,By ROSSALYN WARREN,rossalyn warren,2017-11-10T10:45:25+0000,na
5a05835195d0e0246f21512a,https://www.nytimes.com/2017/11/10/opinion/democrats-election-obama-coalition.html,971,The resistance is transforming local politics. But it probably won’t stop there.,The New York Times,By MICHELLE GOLDBERG,michelle goldberg,2017-11-10T10:45:25+0000,female
5a05096395d0e0246f21501b,https://www.nytimes.com/2017/11/09/opinion/virginia-democratic-majority.html,852,What Virginia tells us about our political future.,The New York Times,By DAVID BROOKS,david brooks,2017-11-10T02:05:11+0000,male
5a0500a495d0e0246f21500e,https://www.nytimes.com/2017/11/09/opinion/att-time-warner-merger-fcc.html,829,"The Trump administration is correct in taking a hard look at the proposed takeover, which could discourage competition and hurt consumers.",The New York Times,By TIM WU,tim wu,2017-11-10T01:27:56+0000,male
5a04f7fb95d0e0246f215000,https://www.nytimes.com/2017/11/09/opinion/trump-judges-courts.html,870,"His judicial nominees are so far outside the mainstream, even some conservative Republicans have expressed dismay.",The New York Times,By SHIRA A. SCHEINDLIN,shira a. scheindlin,2017-11-10T00:50:53+0000,female
